Topic,Sentiment,TweetText
twitter,neutral,RT @BucBoyy: - Ima Addicted To #Twitter.
twitter,neutral,#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter
twitter,neutral,"Off to sleeep , #goodnight #twitter"
twitter,neutral,To much #twitter taking a break. ♣
twitter,neutral,these #chickz on #twitter stay with they #mommy
twitter,neutral,Wow jus made a #TWITTER i reallly dnt kno how o2 use it so i neea alittle help
twitter,neutral,#twitter should i upload tweetdeck for my laptop?!
twitter,neutral,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23
twitter,neutral,Some people take themselves way too seriously...especially on #Twitter. It's amusing...to say the least. Bless your heart...
twitter,neutral,#twitter goin hammer
twitter,neutral,@IamTinaThompson @JudgeGregMathis is on #twitter also!!
twitter,neutral,Welcome to #twitter @jackpot15!!
twitter,neutral,Hello! Welcome to #twitter RT “@beabea210: @ACCU_MED ....hello Accu-Med!!!”
twitter,neutral,@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?
twitter,neutral,- Ima Addicted To #Twitter.
twitter,neutral,Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!
twitter,neutral,RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter
twitter,neutral,Good morning #twitter.
twitter,neutral,Ways in which you can use #Twitter to your professional advantage http://t.co/E3xK1w67 @writeychap
twitter,neutral,"@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter"
twitter,neutral,BRB #twitter;p
twitter,neutral,Thank you @logoninjas for following us on #twitter - awesome name btw!
twitter,neutral,Good night #Twitter Off(:
twitter,neutral,RT @frizzy_drizzy: @iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn
twitter,neutral,@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up
twitter,neutral,Good Morning #Twitter! Have a nice day. :}
twitter,neutral,"SO IT'S BEEN A LOOONG MINUTE 
BUT #TWITTER, IM BACK 
& WITH A CLOTHING LINE!

#SWAGG"
twitter,neutral,@iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn
twitter,neutral,#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off
twitter,neutral,"Thought about changing my #twitter profile to I'm tall, dark & single, but don't think I could take the responses if any! Lol. Night folks."
twitter,neutral,Follow your interests #twitter
twitter,neutral,Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:)
twitter,neutral,What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
twitter,neutral,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 27
twitter,neutral,"Dear #twitter, Now that we all know I'm awesome could you  write me a new ""all about me"" for my profile because really you do know me best."
twitter,neutral,bout to pull up... he see me on #twitter his ass gone flip
twitter,neutral,Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets
twitter,neutral,Goin to bed #GOODNIGHT #TWITTER
twitter,neutral,Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter
twitter,neutral,@grahamgoingham it's a true delight to see you on #Twitter. P.S. you rocked the house tonight.
twitter,neutral,Goodnight #Twitter :)
twitter,neutral,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/acaP03y9! Together we can stop #humantrafficking"
twitter,neutral,"nitee
#Twitter & #Followers"
twitter,neutral,Time for bed good night #twitter
twitter,neutral,wanted to say nite  #twitter
twitter,neutral,Everybody a somebody on #twitter!!!!!! FAKE ASSES
twitter,neutral,RT @nataliajones: Use #Twitter to generate traffic to your website http://t.co/72YmN3kD
twitter,neutral,who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh..
twitter,neutral,#Followme dijo #Twitter :D
twitter,neutral,That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?
twitter,neutral,If @Mr_A_Johnson is up. #twitter is gona have some technical difficulties
twitter,neutral,RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter
twitter,neutral,coming back soon!!!! #twitter...
twitter,neutral,"Damn girl I'll follow u to the end of the road

#twitter"
twitter,neutral,twitter people when someone blocks u can they see ur twitts direct to them? #twitter
twitter,neutral,#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb
twitter,neutral,Lets not throw CJ under the bus yet.. Hes still a 100 million dollar #twitter guy!
twitter,neutral,"need #facebook fans, #twitter followers and #youtube views by nvida2: i need… http://t.co/tK6IHH2B #freelance #job"
twitter,neutral,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 10
twitter,neutral,Gud morning #twitter
twitter,neutral,"I didnt know there wad a test..RT ""@DashBurst: Downloadable #Twitter Cheat Sheet - http://t.co/bHXpqYo5"""
twitter,neutral,RT @x_JustLucky_x: I don't know why I even bother checking FB anymore. I stare for two minutes and just log off lol #Twitter&gt;Fb
twitter,neutral,Boa noite #Twitter (:
twitter,neutral,#twitter off'
twitter,neutral,Swaagg me outt #twitter
twitter,neutral,"1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!"
twitter,neutral,"I had my #Twitter account for like 3 years now.....and I only made 4,783 tweets? o_O"
twitter,neutral,RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook
twitter,neutral,#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized
twitter,neutral,Twitter's Thinking About Paying People to Tweet - Technology - http://t.co/zA9h5o5U #PayMe #Twitter
twitter,neutral,"So sleepy and tired, going to bed! Nigh #Twitter !"
twitter,neutral,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/UGPTuUcZ"
twitter,neutral,@iamRoyaltyFRESH Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/U0HzoVQF
twitter,neutral,What is the difference between #twitter and #googleplus??
twitter,neutral,"@thiagozito #Twitter, #MsN, #Orkut #Facebook & o Principal #Musicaa Haah'"
twitter,neutral,"i just realized... if i have a ridiculously long name in #twitter, no one could reply to me. *hmm* the possibilities."
twitter,neutral,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/aik96UXm"
twitter,neutral,RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter
twitter,neutral,"booiiiii
me feeel like some slp a come on
Gd nite #twitter"
twitter,neutral,#Twitter #NYERRR
twitter,neutral,#twitter is great once you get the hang of it“@HaxxDubbz: @CBMonarch @Bran_Day I told her to get one to be a cool kid lol”
twitter,neutral,#twitter #OFF
twitter,neutral,@MindPhucked you changed your #twitter name?!
twitter,neutral,wait... i don't really care what people are doing in their daily lives #twitter
twitter,neutral,Tweet tweet #twitter
twitter,neutral,@ChinkiiBeauty y u up..#Twitter
twitter,neutral,why tha fuck ppl post everything on #twitter u cant #im on here what is it for someone tell me please
twitter,neutral,@BADDchikkENT See What I Mean #Twitter o_O
twitter,neutral,#twitter off '
twitter,neutral,The Power of #Twitter http://t.co/wtVvZ8G4
twitter,neutral,CAN SOMEONE EXPLAIN TAGGED TO ME LIKE DONT GET MAD AT ME CAUSE #TWITTER AN FB MY SHIT!!
twitter,neutral,Somebody help me? Is apple not on Twitter? That seems very weird. #apple #twitter
twitter,neutral,Ugh idk how to use this thing #twitter #helpme
twitter,neutral,"Who will be our #Twitter #winner 4 #daytimewdonna giveaway for $100 this Fri. Tweet about our show, our guests, why you LOVE us use #dwd100"
twitter,neutral,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 29
twitter,neutral,#Oomf dnt start dis sh*t on #twitter
twitter,neutral,@garbage Welcome to #Twitter!
twitter,neutral,Good night #Twitter and #TheLegionoftheFallen.  5:45am cimes awfully early!
twitter,neutral,Tips for Reaching Out to Twitter's 50 Million Daily Users http://t.co/IF3IVLWN #twitter #mediagofer #socialmedia @SMsavvy @PRmate @KMiones
twitter,neutral,What do u think of Location Lock's new #twitter #logo? Can u see the cross hairs for when GPS tracking locks on 2 ur fleet vehicle?
twitter,neutral,GN #TWITTER
twitter,neutral,"#Twitter #Melbourne #Business ""TWITTER 4 BUSINESS"" November 16 http://t.co/wiZ4omU0 @KingstonCC @KeithKeller"
twitter,neutral,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/3xZgtWFx #twitter
twitter,neutral,Use #Twitter to generate traffic to your website http://t.co/72YmN3kD
twitter,neutral,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/kIHs1HRm
twitter,neutral,#twitter off!!*
twitter,neutral,"RT @WinklrSprinklr: @JenWeedin listen here, @ShaunaWalters8 is new to #twitter and needs practice.  support her here brat!  #goodsamarit ..."
twitter,neutral,"Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look."
twitter,neutral,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/JlrUWRf6
twitter,neutral,I can live without facebook. just #twitter and #tumblr and #youtube proven and tested. LOL give me back my facebook nowww! LOL
twitter,neutral,@SeanL44 It may be a little much. Haha #droptheknife and add @frankhenchUSA to the picture like on your #Twitter account. #growuppeterpan
twitter,neutral,Can you say #twitter those #followers who are #following me??
twitter,neutral,@HectorAlteto welcome to the #twitter
twitter,neutral,RT @BucBoyy: - It's So Funny Because She Got A #Twitter Now Lol.
twitter,neutral,@dellmanning Its always on this #Twitter shit doe
twitter,neutral,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 19
twitter,neutral,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/dN3qwkkb"
twitter,neutral,@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk
twitter,neutral,"time to change my twitter app, what's the best one for my iphone? Help please? #twitterapps : #twitter vs. #tweetcaster vs. #ubersoical ?"
twitter,neutral,Man i love #Twitter!!
twitter,neutral,RT @Juani_2: You doing a lot of hating guy RT @Blue_Chipperz: This nigga need to go to #Twitter Jail
twitter,neutral,RT @MontrelCox: It's twitter. Get over it or go back to Facebook and unfollow me. This is my free forum to say exactly what thee fuck I  ...
twitter,neutral,Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter
twitter,neutral,"@JenWeedin listen here, @ShaunaWalters8 is new to #twitter and needs practice.  support her here brat!  #goodsamaritanswag"
twitter,neutral,RT @Grazitti: #Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W
twitter,neutral,Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4
twitter,neutral,37 Ways to Use #Twitter for Business	http://t.co/HGhMpoSE
twitter,neutral,37 Ways to Use #Twitter for Business	http://t.co/MT9RdrCz
twitter,neutral,#Twitter to Reformat All URLs With T.co	http://t.co/WQh2pHEA
twitter,neutral,#Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W
twitter,neutral,Do you Share More #jokes #quotes #music #photos or #news #articles on #Facebook or #Twitter?
twitter,neutral,RT @JLachance04: What a day @davislachance and @braedonrice get #twitter @BigDenMoments
twitter,neutral,@GForbz3 ma g wass good with you!! Didn't even kno you was on #twitter when was the last time you touched down in the city??
twitter,neutral,Don’t seek followers unless you’re ready to treat them like the real people they are http://t.co/qa1JFSka #Twitter RT @TweetSmarter
twitter,neutral,@Katieec7 lmao I love it please be on #twitter all the time so I have another friend to @mention
twitter,neutral,gooodnight #twitter
twitter,neutral,so #twitter who wants to buy me #lunch?
twitter,neutral,"RT @elishiawindfohr: #Twitter: Each second there are 2900 new tweets, for a total of 250 million per day and 7.5 billion per month. Rate ..."
twitter,neutral,Hates facebook whores #twitter
twitter,neutral,#Twitter #Off'
twitter,neutral,"Let's be honest #twitter, nothing's #trending en #español."
twitter,neutral,I hate when my phne do what it want on #twitter
twitter,neutral,Waz Sup #Twitter
twitter,neutral,"AHHHH!!!!! FUCK IT!!! Goodnight!!
#twitter"
twitter,neutral,alrite back to this lab report. Later #Twitter
twitter,neutral,#twitter and fb# off
twitter,neutral,#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!
twitter,neutral,Ahhh!! Why is #Twitter so #addicting
twitter,neutral,@deferom lol omg you should write #none #twitter #foreveralone. Don't forget the hashtags.
twitter,neutral,@teggyboy00 oh wow lmao thank no wonder why no one answered me !! addicted #twitter
twitter,neutral,- It's So Funny Because She Got A #Twitter Now Lol.
twitter,neutral,RT @AmySimendinger: @rachiecrewz dude you can't just makeup your own fucking hashtags...learn how to use #twitter
twitter,neutral,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 9
twitter,neutral,Goodnight #twitter see you in the morning for another #successful day!
twitter,neutral,#Twitter'Offf :D
twitter,neutral,@Obamaphile @vegascharlieb your not in #twitter jail again r u ?
twitter,neutral,RT @mmurrayphoto: Sounds like #CJ20K is going down sooner than later. #twitter #lookout
twitter,neutral,"Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
twitter,neutral,#Twitter-on-
twitter,neutral,AND HOW EVERYTIME I #GAIN A #FOLLOWER IT SAY I #LOSE ONE? #FUCKINUP #TWITTER VERY HEAVILY......#PROMOALLDAY #TMW #FOLLOWLIMITISGAY #STEPITUP
twitter,neutral,@ZackSiam you just might be the most influential man in the #twitter universe
twitter,neutral,"RT @aDUBatSDUB: #facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D"
twitter,neutral,"Funny how social networks prod you to be always on ya keypad, #twitter-what's happening, #Fb-what's on your mind?"
twitter,neutral,Going to bed now #goodnight #twitter. Sleeping in tomorrow cuz it's fall break #winning
twitter,neutral,RT @JOMANERH: My #twitter age is 234 days 13 hours 41 minutes 16 seconds. Find out yours at http://t.co/MT0VAJwd #twittertime
twitter,neutral,Sounds like #CJ20K is going down sooner than later. #twitter #lookout
twitter,neutral,@Presidential_FU  do me wrong #twitter
twitter,neutral,@HOLLYcash mann u can have ah olelady but them hoes for everybody son I been doin dis u stop catchin feelings its #twitter
twitter,neutral,Being Choosy With Twitter: The Follow-Back Conundrum http://t.co/K2rRC2ir #socialmedia #twitter #mediagofer @media_guerilla @SMsavvy
twitter,neutral,Back in the #twitter game
twitter,neutral,NIGGAS B TALK REACLESS OVA #TWITTER LIKE I DNT GOT DAT TOOL N MI TRUCK #BASKETBALL OV COURSE
twitter,neutral,ok man down... I will own #TWITTER 2morrow!
twitter,neutral,#twitter
twitter,neutral,Novo #Nick in #twitter. Hehe'  (:
twitter,neutral,Sometimes I get so lost in #twitter that I end up living vicariously through other people #massconfusion
twitter,neutral,“@JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.”it does
twitter,neutral,RT @JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.
twitter,neutral,#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #SocialMedia #SMM http://t.co/X55u6i4w
twitter,neutral,How about @MattSloyer on the #twitter!
twitter,neutral,@briannaa___ Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/8HFfjJv5
twitter,neutral,Night #twitter lord please let that girl get some sleep
twitter,neutral,"“@KekeLauren @IGoHard_NoBONER Yooooo ""Mena Malia"" lOl I love your #Twitter name”"
twitter,neutral,Its new #Theme after #Updates have to b use with it. Though I like #Old theme of #Twitter for #Android
twitter,neutral,I wishh #twitter would tell me who retweets my stuff.
twitter,neutral,Told myself I was in the bed #early tonite & somehow I end up back in the computer lab on #Twitter...smh guess it's the #Gemini in me
twitter,neutral,If u say u 100% REAL all the time...KILL YOURSELF ASAP!..Everybody have their fake moments so don't Front for #Twitter -----_________-------
twitter,neutral,#twitter is like therapy for sum people say wat you feel & get alot off yo chest.. And don't care wat the next person say
twitter,neutral,Whats a good #twitter ap for #iOS that links to #FB accounts to post links? #help
twitter,neutral,#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/znFYtK9P @mashable #social
twitter,neutral,#2000tweets !!!! #milestone #twitter
twitter,neutral,#twitter off
twitter,neutral,Woooow I just log out from #twitter and there's more than 60 #tweets on my #timeline
twitter,neutral,"#twitter Scientists Use Twitter To Track Flu Epidemics, How to Stay Healthy This Flu Season (RT This) http://t.co/ZhgyinIi"
twitter,neutral,@Teah2015 I had to inform my #twitter account that you weren't a stranger and give you permission to see my stuff. Not sure why that is..
twitter,neutral,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/A1zgaK5l! Together we can stop #humantrafficking"
twitter,neutral,"@IGoHard_NoBONER Yooooo ""Mena Malia"" lOl I love your #Twitter name"
twitter,neutral,Goodnight #twitter
twitter,neutral,groupies follow me like #twitter.....lol jk
twitter,neutral,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/nvNns7VR"
twitter,neutral,RT @loveable_letty8: Night #twitter
twitter,neutral,"RT @Capo_Young: ONE SERIOUS STATEMENT THO ! 
#Twitter BLOCKED the #Troy Davis #TT 
#Twitter was COOL w #AmberCole 
in my opinion .... BU ..."
twitter,neutral,Some users are reporting problems with missing mentions. More info from #Twitter : http://t.co/dTQ23G5G
twitter,neutral,- My Cute Friend @MelodyBtcc Finally Got A #Twitter :)
twitter,neutral,From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty
twitter,neutral,Bout to tweet about tweeting #twitter #Seahawkswag
twitter,neutral,"Goodnight, #Twitter."
twitter,neutral,AbOut TO BAMMER On #Twitter
twitter,neutral,it runs the world #twitter
twitter,neutral,Ain't really been on all day! Suppppp #Twitter
twitter,neutral,#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast?!
twitter,neutral,GOODNITEE #TWITTER!!!
twitter,neutral,"Meu twitter tá ficando velho já, My #twitter age is 285 days 8 hours 52 minutes 40 seconds"
twitter,neutral,My #twitter age is 285 days 8 hours 52 minutes 38 seconds. Find out yours at http://t.co/q5mvW7VF #twittertime
twitter,neutral,"ONE SERIOUS STATEMENT THO ! 
#Twitter BLOCKED the #Troy Davis #TT 
#Twitter was COOL w #AmberCole 
in my opinion .... BULLSHIT ."
twitter,neutral,#Twitter-off
twitter,neutral,I OUT #Twitter Till 2mar
twitter,neutral,#twitter off!!...
twitter,neutral,RT @MizzSpicey: Now tuned in to http://t.co/DYMDmU3z with @deejaydenco! #WorldWide #Twitter #Facebook join me!!! #RT
twitter,neutral,#Twitter Im coming home Im coming home tell the world that Im coming home lls
twitter,neutral,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @rudybren @chtvn @ulchky @anibalfreitas45
twitter,neutral,"Wordd ""@BblowPoundz This #TT was well needed cuz I thought #Twitter was dien."
twitter,neutral,Thanks for the #follow don't forget to add us to your #Twitter list
twitter,neutral,"#Retail friends, follow @MicrosoftHelps on #Twitter.  A GREAT resource and the official account for @Microsoft #CustomerService & Support!"
twitter,neutral,Mo'fucka i dont give a fuck it its #FaceBook or #Twitter i express my self how ever da fuck i can..so go suck a dick u bitch.! Haha
twitter,neutral,I wonder if I was to get at a celebrity's neck on #twitter. Will I be on the news or radio. #planForFame lmfao
twitter,neutral,"I Feel Like #Promoting Anyones #Twitter Page (♦MENTION ME IF YOU WANT TO GET #PROMOTED♦) [ #PromoteBack ]
#Followback"
twitter,neutral,#bedtime #goodnight #twitter
twitter,neutral,Night #Twitter
twitter,neutral,the marijuana loud so the hoes follow like #Twitter
twitter,neutral,This #TT  was well needed cuz I thought #Twitter was dien.
twitter,neutral,@asshsmith never #twitter is where i #speakmymind #hahahahahaha
twitter,neutral,Twhistler makes Twitter sing!  #twitter http://t.co/wwNZ6dx6
twitter,neutral,“@Blue_Chipperz: This nigga need to go to #Twitter Jail”DAAAYUM DOG !! lOl
twitter,neutral,RT @J_Roc616: She lovin #JohnnyVegas!! But no #Twitter
twitter,neutral,I love my #twitter name.
twitter,neutral,Something something qanda. Something something the world is serious #twitter
twitter,neutral,This nigga need to go to #Twitter Jail
twitter,neutral,#Tweetdeck working but not #Twitter for #Android
twitter,neutral,#TWITTER #OFF DO #BrUnODeLuCaS :」
twitter,neutral,gud mrng #twitter & all my frnds too. ;)
twitter,neutral,Increase your #twitter followers and or your #fan count via -http://bit.ly/qMc4K7
twitter,neutral,☼ #SOLAR ☺ @RhondaParsons ☼ @SOLar_sister ( A simpLe @ #symboL and AN #underscore ) This is #twitter WHERE WE #twEEt ☼
twitter,neutral,"@madtruckman 'Modern Day Autograph"", I like the way you put that. #twitter"
twitter,neutral,62 Ways to Use #Twitter for Business: http://t.co/jYXK7OkC #tweets #socialmedia
twitter,neutral,"Log off #Facebook On #Twitter , But I Think i'm bout to going to sleep..."
twitter,neutral,"""#twitter's dumb, I don't like it.""  Hush up, Justin."
twitter,neutral,It's almost 4:20. Where is your bong? Is it packed! Let's rip a bowl over the time space continuum that is #Twitter
twitter,irrelevant,Noches #Twitter fue un dia bonito :)
twitter,irrelevant,@EddDarkfawn Eso digo yo! pa estar uno emboltijado viendo pelis de terror y no bajando los canastos en #Twitter! ajajajajaja
twitter,irrelevant,@isa13mp27 jajajaja isaaa  ..!!lo mas en #twitter !!
twitter,irrelevant,oh. kita anak baru ni ya... ceritanya di #twitter ni ..
twitter,irrelevant,Ya ni en #Twitter estoy a salvo
twitter,irrelevant,No se por que #twitter saca mi lado filosófico
twitter,irrelevant,"PartyLiveFree #TWITTER FOLLOWERS, #FACEBOOK LIKES, YOUTUBE VIEWS, EMAIL BLASTS, ETC. http://t.co/fJ8BigTe"
twitter,irrelevant,نفسي يوم يعدي علي تويتر من غير مشاكل فنية #Twitter
twitter,irrelevant,uuchas... #twitter menso! dormish bye! xD
twitter,irrelevant,awwwns Qeriido #Twitter! Grasiias poqe en ti puedo desahoqar miis indirectaaas!:D
twitter,irrelevant,"#Twitter, #Facebook, #Google+ ,#YouTube, #Msn ,#Gmail #OFF A dormir se ha dicho =)"
twitter,irrelevant,"#Twitter, #Facebook, #Google+ ,YouTube, #Msn ,#Gmail #OFF A dormir se ha dicho =)"
twitter,irrelevant,Chavez to return to Venezuela after medical tests - Boston Globe  #twitter #news
twitter,irrelevant,"Me estoy jeteando, pero no puedo dejarte, #Twitter"
twitter,irrelevant,:P RT @eduardo_666_: @AleCP93 Hey broo graxiias por recordarme qe existe #Twitter jajajaja!!! Teniia siglos de no usarlo jajaja!!! :)
twitter,irrelevant,Tõ De PaqueeRa em uma Linda Mulher Aquii no #twitter &lt;~~Linda
twitter,irrelevant,Estoy dando clases de #twitter @jasaro10
twitter,irrelevant,El #twitter me roba mis pensamientos! Hahaha!
twitter,irrelevant,Epa!... Pa' los que estamos estrenando #twitter @RogerAlexiis jajaja  ✔
twitter,irrelevant,"Me he vuelto un ser nocturno gracias a las redes sociales, #Twitter como una de mis favoritas #MoreDigitalLessHuman"
twitter,irrelevant,"@AleCP93 Hey broo graxiias por recordarme qe existe #Twitter jajajaja!!!
Teniia siglos de no usarlo jajaja!!! :)"
twitter,irrelevant,#twitter تويتر حيث تنتقل الثرثرة من اللسان الى الاصابع
twitter,irrelevant,Me tokó bolber a komprar la aplicacion de #twitter x q c abia trabado :S
twitter,irrelevant,Que le pasa al #Twitter... #Chingado
twitter,irrelevant,#IOS 5: Cómo integrar #Tweetbot en lugar de #Twitter http://t.co/tjzscoAl
twitter,irrelevant,Ahh actualicé #Twitter en el telefono!! Ahora si me van a llegar las menciones #pffffff
twitter,irrelevant,"@Juanbatero1 puchis, apareciste en #twitter voss.... q onda...q congelada la q me estoy dando vos..."
twitter,irrelevant,@pani_mondragon =O como dices eso =( pss no tengo servicios en la bb solamente #twitter
twitter,irrelevant,Tengo que estudiar para mis expos de mañana pero no... yo en #twitter
twitter,irrelevant,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @MilliondollaPD
twitter,irrelevant,@Victorafrosan X. G. R. ? No pues ni el nombre de tu novia me se como para tener su #Twitter
twitter,irrelevant,aa laa gran laa compuu se trava sii tengo #twitter y #facebook aviiertooos
twitter,irrelevant,#twitter Mii MediO de #DesahOgo..!!
twitter,irrelevant,RT @itoHedz: #Twitter donde las peleas entre personas son mas comunes que frutas en un mercado.
twitter,irrelevant,@Paatty_cl #EsNaco Componerle una cacion a Mf y presumir de ella en #Twitter
twitter,irrelevant,"paradão , no , #twitter"
twitter,irrelevant,@ElieDzR  aqui en casa escuchamdo musica en el #ipod y jodiendo en #twitter jaja #normal
twitter,irrelevant,#Twitter donde las peleas entre personas son mas comunes que frutas en un mercado.
twitter,irrelevant,RT @Viny1970: só vejo @DadynhaSantos dando #RT em conversas no #twitter --'
twitter,irrelevant,#CHISTE : EN QUE SE PARECEN LOS PITUFOS AL #TWITTER ? R= EN QUE LOS 2 TIENEN EL PAJARO AZUL XD
twitter,irrelevant,Saindo #Twitter !
twitter,irrelevant,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @AmandaDGAF_16
twitter,irrelevant,só vejo @DadynhaSantos dando #RT em conversas no #twitter --'
twitter,irrelevant,"Hasta mañana mi gente linda de #Twitter y #Facebook
sweet dream &lt;3"
twitter,irrelevant,3 razones por las que #Twitter mejora la escritura: http://t.co/MBbzZGOR
twitter,irrelevant,Y pues ya me voy a dormir... Comper se quedan es su #Twitter !!
twitter,irrelevant,Lo primero que pongo cuando abro el navegar es #Twitter Luego #Facebook y de ultimo #Hotmail! jajaja!
twitter,irrelevant,A ver si me meto en la #adiccion esta de la #mierda de #twitter
twitter,irrelevant,"si es ese dia, voi a kumplir 2 años kon el #twitter :D"
twitter,irrelevant,Hoy #MiDia #Facebook #Twitter #Noticias todo ha estado super divertido y acelerado ¿Qué estará pasando?
twitter,irrelevant,kreo ke mi aniversario en el #twitter es el 24 de Dic. :O
twitter,irrelevant,:o hoy no e utilizado el #twitter para nada :s
twitter,irrelevant,Hasta el #queque de tarea pero heme aqui en #twitter y #FB jijijiji ya falta menos para terminar #thanksGod
twitter,irrelevant,#Facebook ah quedado en el olvido gracias a #Twitter
twitter,irrelevant,¡#twitter Tribune  está disponible! http://t.co/RBNiWUmI
twitter,irrelevant,"La arrolladora en #Tapachula, esperenlo 4 de Nov.,..!! &gt;&gt;XD&lt;&lt; --&gt; #recomendado,...!! #DalePLAY ,..!! &gt;XD&lt; #FollowME en #Twitter @Fm_antonio"
twitter,irrelevant,Buenas noches a todos ya casi fin d semana y maÑana clase a las 7 ya el ultimo jalon #twitter off
twitter,irrelevant,Saludoss pa To' L@s Twitter@s Nocturn@s.. Jeje.. @elBellacoMusic Nose pero Ahoritaa me Sumbo Mas pal #Twitter q pal #Face..! #TadeModa ;)
twitter,irrelevant,"- La vida es Corta por lo Tanto: Besa Poco a Poco, Rie Locamente, Ama de Verdad y Perdona Rapidamente! - ..

GoodNight #fb & #twitter :) ..."
twitter,irrelevant,Ganun? Di ba kasama ang wit? lol RT @RobyQQ Your #Twitter followers either like you for your sense of humor or sex appeal.
